Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,if_anomaly_label,if_anomaly_score,if_risk_score,ocsvm_anomaly_label,ocsvm_anomaly_score,ocsvm_risk_score,rf_prediction,rf_failure_probability,if_risk_score_normalized,ocsvm_risk_score_normalized,ai_anomaly_vote_count,combined_ai_risk_score,scaled_Type,scaled_Air temperature [K],scaled_Process temperature [K],scaled_Rotational speed [rpm],scaled_Torque [Nm],scaled_Tool wear [min]
0,303.0,311.2,1511,45.7,184,0,0,0,0,0,0,0,0.12052602903331383,-0.12052602903331383,0,2.67487305819267,-2.67487305819267,0,0.019804212637151132,0.21157758153612932,0.2220789907675164,0,0.13696851582281547,-0.7453065750397865,1.4974162043713033,0.8050631380269799,-0.1549355996562149,0.5731180318240445,1.1947815932455699
0,303.0,311.2,1664,29.8,186,0,0,0,0,0,0,0,0.11013611312247301,-0.11013611312247301,0,2.2141283218196257,-2.2141283218196257,0,0.0,0.24559759474980716,0.24274771091811292,0,0.14678858008354545,-0.7453065750397865,1.4974162043713033,0.8050631380269799,0.6985012308347771,-1.021916652734101,1.2262029556105074
1,303.0,311.2,1592,38.9,188,0,0,0,0,0,0,0,0.10394833589926067,-0.10394833589926067,0,4.8038240553567775,-4.8038240553567775,0,0.0032279166666666667,0.26585841925535825,0.1265755831299056,0,0.1329496509947911,0.7444127434486935,1.4974162043713033,0.8050631380269799,0.29688389883901617,-0.10903516660333884,1.2576243179754452
1,303.0,311.1,1597,36.7,191,0,0,0,0,0,0,0,0.10598127107969108,-0.10598127107969108,0,4.533509393461685,-4.533509393461685,0,0.0,0.2592019186354994,0.1387017294713566,0,0.1314211133484711,0.7444127434486935,1.4974162043713033,0.7376622524214513,0.32477399133872176,-0.32973178962396227,1.3047563615228515
0,303.0,311.2,1735,26.1,194,0,0,0,0,0,0,0,0.08508810766040487,-0.08508810766040487,0,1.5962069063913198,-1.5962069063913198,0,0.0,0.32761303011119625,0.2704672783972464,0,0.18513866772392779,-0.7453065750397865,1.4974162043713033,0.8050631380269799,1.0945405443305969,-1.3930882459960594,1.3518884050702578
0,302.9,311.2,1751,23.8,196,0,0,0,0,0,0,0,0.06916994540263921,-0.06916994540263921,0,1.184047064948846,-1.184047064948846,0,0.0,0.3797343461058346,0.28895651060670874,0,0.20968504056367562,-0.7453065750397865,1.4474201707436536,0.8050631380269799,1.1837888403296548,-1.623816533699439,1.3833097674351955
0,303.0,311.2,1383,44.6,198,0,0,0,0,0,0,0,0.10635125479128454,-0.10635125479128454,0,1.5838976169583034,-1.5838976169583034,0,0.06160461561897389,0.25799046987448276,0.2710194654076645,0,0.18204192727891558,-0.7453065750397865,1.4974162043713033,0.8050631380269799,-0.8689219676486788,0.4627697203137324,1.414731129800133
1,302.9,311.2,1330,53.7,200,1,0,1,0,0,0,0,0.0488047171280952,-0.0488047171280952,0,2.13882762058941,-2.13882762058941,0,0.48332641059234116,0.4464168237067034,0.2461256531885394,0,0.4211224243573257,0.7444127434486935,1.4474201707436536,0.8050631380269799,-1.1645569481455584,1.375651206444495,1.4461524921650706
0,303.0,311.2,1382,50.5,203,0,0,0,0,0,0,0,0.08751238146352103,-0.08751238146352103,0,1.1874285989408229,-1.1874285989408229,0,0.19474152165193528,0.31967515770459365,0.28880481711084793,0,0.26352763516478117,-0.7453065750397865,1.4974162043713033,0.8050631380269799,-0.8744999861486199,1.0546379365963146,1.493284535712477
0,303.0,311.2,1755,30.4,205,0,0,0,0,0,0,0,0.08737060810668396,-0.08737060810668396,0,1.5562630477858583,-1.5562630477858583,0,0.045156502653229194,0.3201393704580301,0.272259134863693,0,0.20057017621724235,-0.7453065750397865,1.4974162043713033,0.8050631380269799,1.2061009143294195,-0.9617266646375675,1.5247058980774146
1,303.0,311.2,1614,35.7,207,0,0,0,0,0,0,0,0.08487601576630999,-0.08487601576630999,0,3.8227625539160215,-3.8227625539160215,0,0.019631944174972802,0.32830748895971235,0.17058538730786466,0,0.173292850715447,0.7444127434486935,1.4974162043713033,0.8050631380269799,0.4196003058377209,-0.43004843645151863,1.5561272604423522
0,303.0,311.3,1466,43.0,210,0,0,0,0,0,0,0,0.11458211350908531,-0.11458211350908531,0,1.7584828039008187,-1.7584828039008187,0,0.08773546699007417,0.23103992236838294,0.26318768332424897,0,0.18014769240823264,-0.7453065750397865,1.4974162043713033,0.8724640236325469,-0.40594643215356546,0.3022630853896422,1.6032593039897587
1,303.1,311.3,1847,24.7,212,0,0,0,0,0,0,0,0.020953658409637477,-0.020953658409637477,0,2.397410459351992,-2.397410459351992,0,0.02565392493988446,0.5376103803964392,0.23452578908113186,0,0.2722108799507558,0.7444127434486935,1.5474122379989528,0.8724640236325469,1.7192786163240028,-1.5335315515546384,1.6346806663546962
0,303.1,311.3,1474,34.8,215,0,0,0,0,0,0,0,0.10306052269771926,-0.10306052269771926,0,0.42961909193450154,-0.42961909193450154,0,0.14203786109600694,0.268765412642687,0.3227996767180852,0,0.2288812448390946,-0.7453065750397865,1.5474122379989528,0.8724640236325469,-0.3613222841540365,-0.5203334185963199,1.6818127099021027
0,303.1,311.3,1657,31.8,217,0,0,0,0,0,0,0,0.09620732593474507,-0.09620732593474507,0,1.1667373317752876,-1.1667373317752876,0,0.10811137102785623,0.29120504030021716,0.2897330143898276,0,0.2176731674091949,-0.7453065750397865,1.5474122379989528,0.8724640236325469,0.6594551013351893,-0.8212833590789884,1.7132340722670403
0,303.1,311.2,1435,40.1,219,0,0,0,0,0,0,0,0.09726607280849547,-0.09726607280849547,0,0.5965652756200122,-0.5965652756200122,0,0.10589138181267047,0.28773835366444306,0.3153105755338404,0,0.2205140092976135,-0.7453065750397865,1.5474122379989528,0.8050631380269799,-0.5788650056517404,0.011344809589729025,1.7446554346319778
2,303.1,311.3,1494,42.7,221,0,0,0,0,0,0,0,0.021066777016448546,-0.021066777016448546,0,0.05155590308368829,-0.05155590308368829,0,0.054610551462432017,0.5372399927502398,0.3397593544587612,0,0.304692088576821,2.2341320619371734,1.5474122379989528,0.8724640236325469,-0.249761914155214,0.2721680913413756,1.7760767969969153
0,303.2,311.4,1238,54.6,226,1,0,1,0,1,0,0,0.008897490391124419,-0.008897490391124419,1,-3.0208930639391944,3.0208930639391944,1,0.9099603130458496,0.5770862528496689,0.47758748978653925,2,0.6903361243155153,-0.7453065750397865,1.597408271626574,0.9398649092380756,-1.6777346501401418,1.4659361885892956,1.8546302029092594
0,303.2,311.4,1324,54.2,228,1,0,1,0,1,0,0,0.03469313547155317,-0.03469313547155317,1,-1.6891419080218881,1.6891419080218881,1,0.9523808078182066,0.4926227986675347,0.4178459674664622,2,0.661570636087589,-0.7453065750397865,1.597408271626574,0.9398649092380756,-1.198025059145205,1.4258095298582731,1.8860515652741972
0,303.2,311.4,1514,41.2,230,0,0,0,0,0,0,0,0.08887108785285835,-0.08887108785285835,0,0.5468589151171734,-0.5468589151171734,0,0.09713111067148207,0.3152263046324975,0.31754037171778643,0,0.22845104046514914,-0.7453065750397865,1.597408271626574,0.9398649092380756,-0.13820154415639152,0.12169312110004112,1.9174729276391347
0,303.3,311.4,1732,25.6,232,0,0,0,0,0,0,0,0.04393279958465102,-0.04393279958465102,1,-0.5349257232092341,0.5349257232092341,0,0.13812345041190752,0.4623690894060807,0.36606855269884847,1,0.313410726466965,-0.7453065750397865,1.6474043052542235,0.9398649092380756,1.0778064888307735,-1.4432465694098375,1.9488942900040722
0,303.3,311.4,1497,46.0,234,1,1,0,0,0,0,0,0.07293595319247281,-0.07293595319247281,1,-0.2257271421153959,0.2257271421153959,1,0.68570945403362,0.36740319387396014,0.3521980981085311,2,0.4916846787847383,-0.7453065750397865,1.6474043052542235,0.9398649092380756,-0.23302785865539064,0.6032130258723112,1.9803156523690097
0,303.3,311.4,1958,21.5,0,0,0,0,0,0,0,1,-0.010015377305275908,0.010015377305275908,1,-0.3482733359577992,0.3482733359577992,0,0.0032141666666666664,0.6390132226597652,0.35769544357141797,2,0.3284300444448564,-0.7453065750397865,1.6474043052542235,0.9398649092380756,2.3384386698174677,-1.8545448214028186,-1.6959837443286894
0,303.3,311.4,1630,32.5,2,0,0,0,0,0,0,0,0.08365639000495417,-0.08365639000495417,0,1.1663615429727443,-1.1663615429727443,0,0.0,0.3323009461612066,0.2897498720400238,0,0.1908703528724874,-0.7453065750397865,1.6474043052542235,0.9398649092380756,0.5088486018367788,-0.7510617062996991,-1.6645623819637516
1,303.3,311.4,1395,59.1,4,0,0,0,0,0,0,0,0.020288558185876715,-0.020288558185876715,0,0.8491757873212293,-0.8491757873212293,0,0.14774739465745274,0.539788138002461,0.3039786262758805,0,0.3358099383191416,0.7444127434486935,1.6474043052542235,0.9398649092380756,-0.8019857456493853,1.917361099313299,-1.633141019598814
0,303.3,311.4,1658,30.5,7,0,0,0,0,0,0,0,0.08111783247331394,-0.08111783247331394,0,1.3052276186236043,-1.3052276186236043,0,0.003271585290809939,0.3406130212069702,0.2835204269059716,0,0.1942579279803064,-0.7453065750397865,1.6474043052542235,0.9398649092380756,0.6650331198351304,-0.9516949999548118,-1.5860089760514078
0,303.2,311.4,1349,51.1,9,1,0,1,0,0,0,0,0.06592970744218662,-0.06592970744218662,0,0.5392225883967257,-0.5392225883967257,1,0.9367499143224829,0.3903439544198962,0.3178829325492045,1,0.5944141340067925,-0.7453065750397865,1.597408271626574,0.9398649092380756,-1.058574596646677,1.1148279246928485,-1.55458761368647
0,303.1,311.2,1452,52.9,11,0,0,0,0,0,0,0,0.08342285909910552,-0.08342285909910552,0,0.7291033514847491,-0.7291033514847491,0,0.022812729868973407,0.33306560340876756,0.30936500050478827,0,0.20422433341205404,-0.7453065750397865,1.5474122379989528,0.8050631380269799,-0.48403869115274123,1.2953978889824496,-1.5231662513215325
1,303.1,311.1,1594,35.5,13,0,0,0,0,0,0,0,0.08901463483488903,-0.08901463483488903,0,3.3229623325639217,-3.3229623325639217,0,0.0,0.3147562844449066,0.19300611204072157,0,0.16450373618610697,0.7444127434486935,1.5474122379989528,0.7376622524214513,0.3080399358388984,-0.45011176581703016,-1.491744888956595
1,303.1,311.0,1510,47.6,16,0,0,0,0,0,0,0,0.08603735944283819,-0.08603735944283819,0,3.3079278227981526,-3.3079278227981526,0,0.009602865770025998,0.32450486653618654,0.19368055072752297,0,0.17237920306798962,0.7444127434486935,1.5474122379989528,0.6702613668158843,-0.160513618156156,0.7637196607964014,-1.4446128454091884
0,303.1,311.1,1854,22.6,19,0,0,0,0,0,0,0,0.036711040575686416,-0.036711040575686416,0,0.9411895820055278,-0.9411895820055278,0,0.0,0.48601551147718003,0.2998509451062699,0,0.254376393612126,-0.7453065750397865,1.5474122379989528,0.7376622524214513,1.7583247458235907,-1.7441965098925065,-1.3974808018617821
0,303.1,311.2,1626,32.3,21,0,0,0,0,0,0,0,0.1088785540660791,-0.1088785540660791,0,1.9969454815135919,-1.9969454815135919,0,0.0,0.2497152580766934,0.252490397037836,0,0.15038418263824457,-0.7453065750397865,1.5474122379989528,0.8050631380269799,0.4865365278370144,-0.7711250356652106,-1.3660594394968446
0,303.1,311.2,1628,35.2,23,0,0,0,0,0,0,0,0.11307294701018011,-0.11307294701018011,0,2.26610709893583,-2.26610709893583,0,0.0,0.23598143148885858,0.2404159755488884,0,0.1424757677053211,-0.7453065750397865,1.5474122379989528,0.8050631380269799,0.4976925648368966,-0.48020675986529676,-1.3346380771319069
0,303.1,311.2,1679,34.8,25,0,0,0,0,0,0,0,0.09938324713326879,-0.09938324713326879,0,2.2327625948284826,-2.2327625948284826,0,0.0,0.2808060262883095,0.24191178910799802,0,0.1607047683369234,-0.7453065750397865,1.5474122379989528,0.8050631380269799,0.7821715083338939,-0.5203334185963199,-1.3032167147669693
1,303.1,311.2,1489,44.5,27,0,0,0,0,0,0,0,0.10111622730253894,-0.10111622730253894,0,4.564432815064112,-4.564432815064112,0,0.0,0.2751316773557933,0.13731452415625997,0,0.13751557577356932,0.7444127434486935,1.5474122379989528,0.8050631380269799,-0.2776520066549196,0.45273805563097663,-1.2717953524020318
0,303.2,311.2,1439,43.9,30,0,0,0,0,0,0,0,0.12161728931533639,-0.12161728931533639,0,2.115971315386105,-2.115971315386105,0,0.009667916666666667,0.20800443527271892,0.24715097271718453,0,0.13649913531919117,-0.7453065750397865,1.597408271626574,0.8050631380269799,-0.5565529316519758,0.3925480675344427,-1.2246633088546253
0,303.3,311.3,1350,48.1,32,1,0,1,0,0,0,0,0.08708593042335255,-0.08708593042335255,0,1.4717484635844258,-1.4717484635844258,1,0.8770160658087363,0.32107149913276445,0.2760504061503803,1,0.5344451072066764,-0.7453065750397865,1.6474043052542235,0.8724640236325469,-1.0529965781467359,0.8138779842101795,-1.1932419464896877
2,303.3,311.2,1607,31.7,34,0,0,0,0,0,0,0,0.03205099379329779,-0.03205099379329779,0,0.6034620479158299,-0.6034620479158299,0,0.003280208267191568,0.5012740423905826,0.3150011906504736,0,0.2648219383932044,2.2341320619371734,1.6474043052542235,0.8050631380269799,0.38055417633813304,-0.8313150237617443,-1.1618205841247502
0,303.3,311.3,1389,53.9,39,0,0,0,0,0,0,0,0.08325827691847665,-0.08325827691847665,0,1.8973336582359828,-1.8973336582359828,0,0.019921524293687955,0.3336044997778794,0.25695892100888057,0,0.19280219383040306,-0.7453065750397865,1.6474043052542235,0.8724640236325469,-0.835453856649032,1.3957145358100058,-1.0832671782124061
1,303.3,311.3,1566,46.1,41,0,0,0,0,0,0,0,0.09529758871914323,-0.09529758871914323,0,4.3853288458176465,-4.3853288458176465,0,0.012917348376574309,0.2941838201441865,0.1453490159821612,0,0.15191027060473658,0.7444127434486935,1.6474043052542235,0.8724640236325469,0.15185541784054693,0.6132446905550669,-1.0518458158474686
1,303.4,311.4,1307,54.0,44,1,0,1,0,0,0,0,0.04696545966762655,-0.04696545966762655,0,3.370756985142215,-3.370756985142215,1,0.8628046536956491,0.4524391595605684,0.1908620738763096,1,0.5642699400777489,0.7444127434486935,1.6974003388818448,0.9398649092380756,-1.2928513736442042,1.4057462004927617,-1.004713772300062
1,303.3,311.5,1569,36.6,47,0,0,0,0,0,0,0,0.11007217905368882,-0.11007217905368882,0,5.240416541946598,-5.240416541946598,0,0.0,0.24580693598832218,0.106990317769713,0,0.11972083794927149,0.7444127434486935,1.6474043052542235,1.0072657948436425,0.1685894733403703,-0.33976345430671806,-0.9575817287526557
2,303.3,311.4,1651,30.6,50,0,0,0,0,0,0,0,0.033687485641878734,-0.033687485641878734,0,1.3966143956385473,-1.3966143956385473,0,0.006328584188621308,0.49591562805974954,0.2794208733560912,0,0.2567818595705666,2.2341320619371734,1.6474043052542235,0.9398649092380756,0.6259869903355425,-0.9416633352720559,-0.9104496852052493
2,303.3,311.4,1692,27.9,55,0,0,0,0,0,0,0,0.01932397512296946,-0.01932397512296946,0,1.139443465267835,-1.139443465267835,0,0.0,0.5429465012488426,0.29095740013780397,0,0.2753700805270978,2.2341320619371734,1.6474043052542235,0.9398649092380756,0.8546857488331285,-1.2125182817064584,-0.8318962792929053
1,303.3,311.5,1373,47.3,60,1,0,1,0,0,0,0,0.08727763637389552,-0.08727763637389552,0,5.315848463734497,-5.315848463734497,1,0.8707626245431523,0.32044379059050304,0.10360648902729747,1,0.4972038638589217,0.7444127434486935,1.6474043052542235,1.0072657948436425,-0.92470215264809,0.7336246667481341,-0.7533428733805613
0,303.2,311.4,1610,35.5,63,0,0,0,0,0,0,0,0.13067018000448322,-0.13067018000448322,0,3.5162262959463995,-3.5162262959463995,0,0.0,0.17836228383380195,0.18433641175115953,0,0.1082121958837527,-0.7453065750397865,1.597408271626574,0.9398649092380756,0.39728823183795636,-0.45011176581703016,-0.7062108298331549
0,303.3,311.4,1511,43.4,65,0,0,0,0,0,0,0,0.13728485801469426,-0.13728485801469426,0,3.60423606726604,-3.60423606726604,0,0.003276333354522917,0.156703645280548,0.18038834856058875,0,0.10006966116614613,-0.7453065750397865,1.6474043052542235,0.9398649092380756,-0.1549355996562149,0.3423897441206646,-0.6747894674682173
0,303.3,311.5,1412,55.6,67,0,0,0,0,0,0,0,0.08671904856851487,-0.08671904856851487,0,2.7417385136426056,-2.7417385136426056,0,0.012335107389351998,0.3222727913911949,0.21907944833689397,0,0.17765904917959754,-0.7453065750397865,1.6474043052542235,1.0072657948436425,-0.7071594311503862,1.566252835416852,-0.6433681051032797
0,303.4,311.5,1501,36.2,69,0,0,0,0,0,0,0,0.12869711202584894,-0.12869711202584894,0,2.922754167922296,-2.922754167922296,0,0.006333332252334285,0.18482275947967183,0.21095919951834893,0,0.11865427659647224,-0.7453065750397865,1.6974003388818448,1.0072657948436425,-0.21071578465562613,-0.37989011303774045,-0.6119467427383422
0,303.4,311.5,1414,44.8,71,0,0,0,0,0,0,0,0.12313998767801249,-0.12313998767801249,0,3.3653768007208456,-3.3653768007208456,0,0.07647457243587766,0.20301861836493854,0.19110342557798993,0,0.15001796143592447,-0.7453065750397865,1.6974003388818448,1.0072657948436425,-0.6960033941505039,0.4828330496792433,-0.5805253803734045
2,303.5,311.5,1629,33.5,73,0,0,0,0,0,0,0,0.03589297228037891,-0.03589297228037891,0,2.2531254079656975,-2.2531254079656975,0,0.0031110037054937973,0.48869413702669134,0.2409983260709049,0,0.24492172150705505,2.2341320619371734,1.7473963725094943,1.0072657948436425,0.5032705833368377,-0.6507450594721428,-0.5491040180084669
0,303.4,311.5,1879,21.3,78,0,0,0,0,0,0,0,0.03544785099470815,-0.03544785099470815,0,2.3484815409803446,-2.3484815409803446,0,0.0,0.4901516109995469,0.2367207096982524,0,0.24340478633946924,-0.7453065750397865,1.6974003388818448,1.0072657948436425,1.8977752083221187,-1.8746081507683297,-0.4705506120961229
2,303.5,311.6,1466,47.0,80,0,0,0,0,0,0,0,0.04264041575013455,-0.04264041575013455,0,2.925454153884484,-2.925454153884484,0,0.006390146477054949,0.4666007805482119,0.2108380798400162,0,0.23136398677811001,2.2341320619371734,1.7473963725094943,1.0746666804492095,-0.40594643215356546,0.7035296726998674,-0.43912924973118533
2,303.6,311.7,1476,40.1,85,0,0,0,0,0,0,0,0.04376921793736377,-0.04376921793736377,0,2.7019297403054523,-2.7019297403054523,0,0.025903774995127953,0.4629047096988706,0.2208652449628547,0,0.23969644287017036,2.2341320619371734,1.797392406137144,1.1420675660547381,-0.35016624715415423,0.011344809589729025,-0.36057584381884134
0,303.6,311.8,1695,30.7,90,0,0,0,0,0,0,0,0.1001003549363097,-0.1001003549363097,0,3.456611664778979,-3.456611664778979,0,0.006551793558001507,0.2784579787059774,0.1870106867481566,0,0.1514060462552229,-0.7453065750397865,1.797392406137144,1.2094684516603051,0.871419804332952,-0.9316316705893005,-0.28202243790649734
0,303.6,311.7,1491,39.8,92,0,0,0,0,0,0,0,0.12698084911708657,-0.12698084911708657,0,3.6359918018621684,-3.6359918018621684,0,0.022802607285322636,0.19044237058483193,0.17896380620615895,0,0.12109075238929363,-0.7453065750397865,1.797392406137144,1.1420675660547381,-0.26649596965503736,-0.018750184458538297,-0.25060107554155975
1,303.6,311.8,1659,34.7,94,0,0,0,0,0,0,0,0.09637698055150201,-0.09637698055150201,0,5.917917111727274,-5.917917111727274,0,0.006278808687065606,0.2906495351013916,0.07659806676127427,0,0.13409095086763773,0.7444127434486935,1.797392406137144,1.2094684516603051,0.6706111383350715,-0.530365083279075,-0.21917971317662213
0,303.6,311.8,1567,31.7,97,0,0,0,0,0,0,0,0.11129735476183983,-0.11129735476183983,0,2.905375656121212,-2.905375656121212,0,0.003280208267191568,0.24179530642961852,0.21173878866759888,0,0.14037796361224383,-0.7453065750397865,1.797392406137144,1.2094684516603051,0.15743343634048806,-0.8313150237617443,-0.17204766962921572
0,303.6,311.8,1736,32.9,99,0,0,0,0,0,0,0,0.09263622999356774,-0.09263622999356774,0,3.3550622712389426,-3.3550622712389426,0,0.003280208267191568,0.30289798682150737,0.1915661289070062,0,0.16078450381688084,-0.7453065750397865,1.797392406137144,1.2094684516603051,1.100118562830538,-0.7109350475686768,-0.14062630726427813
1,303.6,311.8,1421,44.8,101,1,0,0,0,0,0,0,0.09755021752154558,-0.09755021752154558,0,6.069474011009543,-6.069474011009543,1,0.5647057677971112,0.2868079701102821,0.0697993192317504,1,0.3545653590093074,0.7444127434486935,1.797392406137144,1.2094684516603051,-0.6569572646509161,0.4828330496792433,-0.10920494489934052
1,303.6,311.8,1627,30.8,104,0,0,0,0,0,0,0,0.0912832224944281,-0.0912832224944281,0,5.450513188716727,-5.450513188716727,0,0.012845430762355906,0.30732817984654515,0.09756551385148732,0,0.1475825470138579,0.7444127434486935,1.797392406137144,1.2094684516603051,0.4921145463369555,-0.9216000059065448,-0.06207290135193413
1,303.5,311.6,1562,34.2,107,0,0,0,0,0,0,0,0.10228630121884902,-0.10228630121884902,0,5.639336563602278,-5.639336563602278,0,0.0,0.27130046924636914,0.0890950155792276,0,0.12633919081439318,0.7444127434486935,1.7473963725094943,1.0746666804492095,0.12954334384078245,-0.5805234066928531,-0.014940857804527726
0,303.5,311.6,2183,17.0,110,0,0,0,0,0,0,1,-0.025721077266090075,0.025721077266090075,0,1.0869777456006808,-1.0869777456006808,0,0.003273529287017008,0.6904388669847075,0.2933109794447243,1,0.33614715439763465,-0.7453065750397865,1.7473963725094943,1.0746666804492095,3.5934928323042206,-2.305969732126822,0.03219118574287867
0,303.5,311.6,1577,38.1,112,0,0,0,0,0,0,0,0.12361476524461651,-0.12361476524461651,0,3.7841727682748427,-3.7841727682748427,0,0.0,0.2014640399421648,0.17231650090965575,0,0.11504891615879707,-0.7453065750397865,1.7473963725094943,1.0746666804492095,0.2132136213398993,-0.1892884840653836,0.06361254810781627
1,303.4,311.5,1560,36.4,114,0,0,0,0,0,0,0,0.11222043555493405,-0.11222043555493405,0,6.043449423344427,-6.043449423344427,0,0.0,0.23877283530975205,0.07096676592624598,0,0.10970248730915003,0.7444127434486935,1.6974003388818448,1.0072657948436425,0.11838730684090018,-0.35982678367222964,0.09503391047275388
1,303.4,311.5,1483,43.0,117,0,0,0,0,0,0,0,0.1168509865694003,-0.1168509865694003,0,6.3605559270188685,-6.3605559270188685,0,0.0030248651184611778,0.22361088327370304,0.056741566884417935,0,0.10200261273374929,0.7444127434486935,1.6974003388818448,1.0072657948436425,-0.3111201176545664,0.3022630853896422,0.14216595402016027
0,303.5,311.5,1535,33.3,120,0,0,0,0,0,0,0,0.12323470026865024,-0.12323470026865024,0,2.7094271729452295,-2.7094271729452295,0,0.003276333354522917,0.20270849808940905,0.2205289148328583,0,0.12649971554414446,-0.7453065750397865,1.7473963725094943,1.0072657948436425,-0.021063155657627914,-0.6708083888376544,0.18929799756756668
1,303.4,311.4,1606,29.6,122,0,0,0,0,0,0,0,0.0961387765942931,-0.0961387765942931,0,4.795176623168917,-4.795176623168917,0,0.0,0.2914294934611452,0.12696350151898828,0,0.14196449768825575,0.7444127434486935,1.6974003388818448,0.9398649092380756,0.3749761578381919,-1.0419799820996123,0.22071935993250427
1,303.4,311.5,1817,24.7,125,0,0,0,0,0,0,0,0.048203828304043905,-0.048203828304043905,0,5.140372017040242,-5.140372017040242,0,0.0,0.4483843320012457,0.11147825246467313,0,0.20164938329343293,0.7444127434486935,1.6974003388818448,1.0072657948436425,1.5519380613257692,-1.5335315515546384,0.26785140347991065
0,303.4,311.5,1424,50.8,128,0,0,0,0,0,0,0,0.10777788449912556,-0.10777788449912556,0,3.611738017649234,-3.611738017649234,0,0.019453371593797262,0.2533192134438954,0.18005181576745372,0,0.1451193971685678,-0.7453065750397865,1.6974003388818448,1.0072657948436425,-0.6402232091510927,1.0847329306445812,0.31498344702731707
0,303.3,311.6,1514,34.7,130,0,0,0,0,0,0,0,0.1266254560844251,-0.1266254560844251,0,3.122408796513458,-3.122408796513458,0,0.012956923800074745,0.19160604464831277,0.20200281799219974,0,0.12222575097779496,-0.7453065750397865,1.6474043052542235,1.0746666804492095,-0.13820154415639152,-0.530365083279075,0.34640480939225465
0,303.4,311.6,1449,41.7,132,0,0,0,0,0,0,0,0.12531674133915005,-0.12531674133915005,0,3.646836575717277,-3.646836575717277,0,0.009462978751166796,0.19589120858123138,0.17847731644683534,0,0.11783713822232635,-0.7453065750397865,1.6974003388818448,1.0746666804492095,-0.5007727466525645,0.17185144451381926,0.37782617175719224
1,303.5,311.6,1573,34.0,134,0,0,0,0,0,0,0,0.1008451497670238,-0.1008451497670238,0,5.573838718826263,-5.573838718826263,0,0.0,0.27601927465872567,0.0920332078520235,0,0.12881435143389497,0.7444127434486935,1.7473963725094943,1.0746666804492095,0.1909015473401348,-0.6005867360583647,0.4092475341221299
0,303.4,311.6,1564,41.9,137,0,0,0,0,0,0,0,0.12387628491497338,-0.12387628491497338,0,3.7173425523725108,-3.7173425523725108,0,0.0,0.20060773824371753,0.17531446251625538,0,0.1153059878007381,-0.7453065750397865,1.6974003388818448,1.0746666804492095,0.1406993808406647,0.1919147738793301,0.45637957766953624
0,303.5,311.6,1428,46.2,139,0,0,0,0,0,0,0,0.11383019188252375,-0.11383019188252375,0,3.615584271332146,-3.615584271332146,0,0.025795480494650046,0.23350196189697858,0.1798792752374715,0,0.13969483200414573,-0.7453065750397865,1.7473963725094943,1.0746666804492095,-0.6179111351513282,0.6232763552378227,0.4878009400344739
0,303.5,311.7,1620,31.0,141,0,0,0,0,0,0,0,0.11112874077026808,-0.11112874077026808,0,3.0182826913954557,-3.0182826913954557,0,0.0,0.24234740427819657,0.20667384981775505,0,0.13827373167482965,-0.7453065750397865,1.7473963725094943,1.1420675660547381,0.45306841683736765,-0.9015366765410335,0.5192223023994115
2,303.5,311.7,1584,32.7,143,0,0,0,0,0,0,0,0.034839112254699045,-0.034839112254699045,0,2.4401206582223125,-2.4401206582223125,0,0.0,0.49214482250929353,0.23260983632391524,0,0.24337989626850048,2.2341320619371734,1.7473963725094943,1.1420675660547381,0.25225975083948715,-0.7309983769341876,0.5506436647643491
0,303.6,311.8,1222,66.8,148,1,0,1,0,0,0,0,0.0024925517355435245,-0.0024925517355435245,1,-3.2784417035014,3.2784417035014,1,0.8889158207907129,0.5980581355449182,0.48914096036589305,2,0.6926177746074311,-0.7453065750397865,1.797392406137144,1.2094684516603051,-1.7669829461391997,2.689799279885482,0.6291970706766931
1,303.6,311.8,1432,42.5,150,0,0,0,0,0,0,0,0.09991565131854924,-0.09991565131854924,0,5.3611509777721515,-5.3611509777721515,0,0.07681973703197738,0.2790627593000406,0.10157424663613396,0,0.162667847860034,0.7444127434486935,1.797392406137144,1.2094684516603051,-0.5955990611515637,0.252104761975864,0.6606184330416307
0,303.7,311.9,1561,33.3,153,0,0,0,0,0,0,0,0.11052273943615532,-0.11052273943615532,0,2.7110813225792043,-2.7110813225792043,0,0.009578726098377515,0.24433165261773432,0.22045471071684175,0,0.14565509362981308,-0.7453065750397865,1.847388439764765,1.276869337265834,0.12396532534084131,-0.6708083888376544,0.7077504765890371
0,303.6,311.8,1614,33.2,155,0,0,0,0,0,0,0,0.11250093109690834,-0.11250093109690834,0,3.0599350607022835,-3.0599350607022835,0,0.003280208267191568,0.23785440034586688,0.20480535063187377,0,0.13741491357159816,-0.7453065750397865,1.797392406137144,1.2094684516603051,0.4196003058377209,-0.6808400535204094,0.7391718389539746
0,303.5,311.7,1959,22.3,157,0,0,0,0,0,0,0,0.02428686087907317,-0.02428686087907317,0,2.0378399911615297,-2.0378399911615297,0,0.0,0.526696375603027,0.250655894961344,0,0.2608097292334796,-0.7453065750397865,1.7473963725094943,1.1420675660547381,2.3440166883174087,-1.7742915039407734,0.7705932013189123
